交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
TAO-USDT-SWAP,多,2025-10-06 15:00:00,345.63820572,2025-10-07 16:00:00,336.78631800,9.261559,-85.77,-0.2679,3.79,移动止盈/止损,0.2093,5393.50,0.2093,-0.0144,1.0417,-0.005572,1
BNB-USDT-SWAP,多,2025-10-06 09:00:00,1265.59240299,2025-10-09 02:00:00,1260.09397800,6.766097,-47.46,-0.0554,10.25,移动止盈/止损,0.5610,5346.04,0.5610,-0.0175,2.7083,-0.003092,3
ZEC-USDT-SWAP,多,2025-10-08 21:00:00,180.15801400,2025-10-09 08:00:00,165.90340800,2.798809,-40.48,-0.8028,0.58,移动止盈/止损,0.0320,5305.57,0.0320,-0.0200,0.4583,-0.002645,0
ZEN-USDT-SWAP,多,2025-10-08 18:00:00,12.35792512,2025-10-10 21:00:00,10.49994990,245.172184,-458.89,-1.5146,3.36,移动止盈/止损,0.2235,4846.68,0.2235,-0.0494,2.1250,-0.030909,3
ZEC-USDT-SWAP,多,2025-10-09 12:00:00,203.39203668,2025-10-10 21:00:00,194.28057000,4.044251,-37.81,-0.4597,0.96,移动止盈/止损,0.0563,4808.86,0.0563,-0.0518,1.3750,-0.002553,1
TAO-USDT-SWAP,多,2025-10-13 03:00:00,423.78649413,2025-10-14 06:00:00,395.71042500,3.121331,-89.17,-0.6741,1.53,移动止盈/止损,0.0921,4719.70,0.0921,-0.0576,1.1250,-0.006058,1
ZEN-USDT-SWAP,多,2025-10-20 18:00:00,12.89728960,2025-10-21 02:00:00,12.02779710,45.569745,-40.30,-0.6858,0.68,移动止盈/止损,0.0399,4679.39,0.0399,-0.0601,0.3333,-0.002746,0
LINK-USDT-SWAP,多,2025-10-20 09:00:00,18.85288510,2025-10-21 03:00:00,18.14318550,64.475623,-47.19,-0.3882,1.43,移动止盈/止损,0.0826,4632.20,0.0826,-0.0632,0.7500,-0.003225,0
ZEC-USDT-SWAP,多,2025-10-20 18:00:00,280.68806600,2025-10-21 05:00:00,250.12498500,1.701585,-52.55,-1.1002,0.54,移动止盈/止损,0.0324,4579.65,0.0324,-0.0665,0.4583,-0.003604,0
VIRTUAL-USDT-SWAP,多,2025-10-21 15:00:00,0.84638463,2025-10-21 17:00:00,0.82231776,1097.357199,-27.51,-0.2962,1.10,移动止盈/止损,0.0637,4552.15,0.0637,-0.0683,0.0833,-0.001890,0
ZEC-USDT-SWAP,多,2025-10-21 15:00:00,292.12921000,2025-10-21 22:00:00,268.89310800,1.695483,-39.97,-0.8069,0.57,移动止盈/止损,0.0340,4512.18,0.0340,-0.0708,0.2917,-0.002754,0
ZEN-USDT-SWAP,多,2025-10-21 18:00:00,12.98929880,2025-10-22 01:00:00,11.97380250,41.442543,-42.71,-0.7933,0.62,移动止盈/止损,0.0370,4469.47,0.0370,-0.0736,0.2917,-0.002951,0
BNB-USDT-SWAP,多,2025-10-24 00:00:00,1135.29351800,2025-10-24 14:00:00,1107.49923900,1.509221,-43.98,-0.2567,2.03,移动止盈/止损,0.1184,4425.49,0.1184,-0.0764,0.5833,-0.003049,0
VIRTUAL-USDT-SWAP,多,2025-10-24 21:00:00,1.17885383,2025-10-27 22:00:00,1.40475951,2663.359866,597.54,1.9032,4.13,移动止盈/止损,0.2392,5023.03,0.2392,-0.0381,3.0417,0.039775,3
XRP-USDT-SWAP,多,2025-10-25 12:00:00,2.60847488,2025-10-28 15:00:00,2.63403657,1883.946972,42.23,0.0859,5.93,对齐失效,0.3306,5065.26,0.3306,-0.0354,3.1250,0.002803,1
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,42.41906454,2025-10-29 00:00:00,47.47125240,180.033147,899.85,1.1783,9.71,对齐失效,0.5227,5965.12,0.5227,0.0000,5.5000,0.056364,3
TAO-USDT-SWAP,多,2025-10-31 15:00:00,485.47854300,2025-11-01 00:00:00,487.00129500,1.586759,1.49,0.0193,0.93,收盘清算,0.0483,5966.61,0.0483,0.0000,0.3750,0.000093,0
ZEC-USDT-SWAP,多,2025-10-31 21:00:00,390.65906200,2025-11-01 00:00:00,407.22927300,1.645941,26.49,0.4119,0.79,收盘清算,0.0403,5993.09,0.0403,0.0000,0.1250,0.001656,0
ZEN-USDT-SWAP,多,2025-11-01 00:00:00,15.55755560,2025-11-01 00:00:00,15.55444440,29.605321,-0.64,-0.0140,0.55,收盘清算,0.0288,5992.45,0.0288,-0.0000,0.0000,-0.000040,0
