交易对,方向,开仓时间,开仓时间戳,开仓价,平仓时间,平仓时间戳,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤
BONK-USDT-SWAP,多,2025-07-03 00:00:00,1751500800000,0.01632963,2025-07-03 12:00:00,1751544000000,0.01656934,58547.920003,12.88,0.0135,1.16,移动止盈/止损,0.1048,-939.06,0.1048,-0.1345
ZEC-USDT-SWAP,多,2025-07-03 20:00:00,1751572800000,40.04400400,2025-07-04 07:00:00,1751612400000,40.09599000,50.616175,0.20,0.0001,2.43,移动止盈/止损,0.2237,-938.87,0.2237,-0.1345
TRX-USDT-SWAP,多,2025-07-03 16:00:00,1751558400000,0.28544854,2025-07-04 13:00:00,1751634000000,0.28432156,13364.102686,-19.63,-0.0051,4.57,移动止盈/止损,0.4210,-958.50,0.4210,-0.1364
BONK-USDT-SWAP,多,2025-07-05 16:00:00,1751731200000,0.01871287,2025-07-05 17:00:00,1751734800000,0.01813119,52809.123415,-31.89,-0.0323,1.17,移动止盈/止损,0.1093,-990.38,0.1093,-0.1394
TON-USDT-SWAP,多,2025-07-06 08:00:00,1751788800000,2.99639961,2025-07-06 12:00:00,1751803200000,2.92130784,345.929444,-27.20,-0.0262,1.23,移动止盈/止损,0.1136,-1017.59,0.1136,-0.1420
ZEN-USDT-SWAP,多,2025-07-06 12:00:00,1751803200000,7.52775270,2025-07-07 05:00:00,1751864400000,7.53924600,229.755312,0.56,0.0003,2.08,移动止盈/止损,0.1894,-1017.02,0.1894,-0.1420
BONK-USDT-SWAP,多,2025-07-06 00:00:00,1751760000000,0.01918092,2025-07-07 06:00:00,1751868000000,0.02182582,43660.217600,114.40,0.1366,1.07,移动止盈/止损,0.0929,-902.62,0.0929,-0.1311
XLM-USDT-SWAP,多,2025-07-06 20:00:00,1751832000000,0.24629463,2025-07-07 09:00:00,1751878800000,0.24941506,11628.805898,32.83,0.0115,3.46,移动止盈/止损,0.3141,-869.79,0.3141,-0.1279
BONK-USDT-SWAP,多,2025-07-07 08:00:00,1751875200000,0.02290129,2025-07-07 14:00:00,1751896800000,0.02227177,34091.040427,-22.38,-0.0287,0.92,移动止盈/止损,0.0856,-892.18,0.0856,-0.1301
ZEC-USDT-SWAP,多,2025-07-08 12:00:00,1751976000000,40.11401100,2025-07-08 16:00:00,1751990400000,42.13578600,54.012583,106.54,0.0492,2.67,移动止盈/止损,0.2379,-785.64,0.2379,-0.1199
BCH-USDT-SWAP,多,2025-07-08 12:00:00,1751976000000,502.65026000,2025-07-08 19:00:00,1752001200000,499.05009000,7.282252,-30.59,-0.0084,4.38,移动止盈/止损,0.4019,-816.24,0.4019,-0.1228
UNI-USDT-SWAP,多,2025-07-08 12:00:00,1751976000000,7.65276520,2025-07-08 23:00:00,1752015600000,7.65623430,240.567098,-1.38,-0.0007,2.21,移动止盈/止损,0.2021,-817.61,0.2021,-0.1229
ZEC-USDT-SWAP,多,2025-07-08 16:00:00,1751990400000,42.14421400,2025-07-09 02:00:00,1752026400000,40.95590400,28.628336,-35.45,-0.0294,1.43,移动止盈/止损,0.1311,-853.06,0.1311,-0.1263
XLM-USDT-SWAP,多,2025-07-09 00:00:00,1752019200000,0.25952595,2025-07-09 11:00:00,1752058800000,0.27809219,8972.258345,163.69,0.0703,2.89,移动止盈/止损,0.2518,-689.37,0.2518,-0.1107
BCH-USDT-SWAP,多,2025-07-09 04:00:00,1752033600000,507.70076500,2025-07-09 17:00:00,1752080400000,503.17967700,5.262346,-26.98,-0.0101,3.19,移动止盈/止损,0.2909,-716.35,0.2909,-0.1133
XLM-USDT-SWAP,多,2025-07-09 12:00:00,1752062400000,0.28592859,2025-07-10 00:00:00,1752105600000,0.28501150,4842.127048,-6.10,-0.0044,1.66,移动止盈/止损,0.1486,-722.45,0.1486,-0.1139
DOGE-USDT-SWAP,多,2025-07-09 20:00:00,1752091200000,0.18173817,2025-07-10 00:00:00,1752105600000,0.17874212,7079.639050,-22.74,-0.0177,1.53,移动止盈/止损,0.1377,-745.20,0.1377,-0.1160
TRX-USDT-SWAP,多,2025-07-10 00:00:00,1752105600000,0.29006900,2025-07-10 06:00:00,1752127200000,0.29048095,16043.765155,1.02,0.0002,5.59,移动止盈/止损,0.5000,-744.18,0.5000,-0.1159
WIF-USDT-SWAP,多,2025-07-10 04:00:00,1752120000000,0.96759675,2025-07-11 06:00:00,1752213600000,1.01559843,1329.665561,62.24,0.0484,1.58,移动止盈/止损,0.1374,-681.93,0.1374,-0.1100
NEAR-USDT-SWAP,多,2025-07-09 08:00:00,1752048000000,2.26822680,2025-07-11 08:00:00,1752220800000,2.56374360,982.759475,287.57,0.1290,2.85,时间止损,0.2424,-394.36,0.2424,-0.0825
SUI-USDT-SWAP,多,2025-07-10 08:00:00,1752134400000,3.23592356,2025-07-11 16:00:00,1752249600000,3.46085388,500.195200,110.50,0.0683,2.01,移动止盈/止损,0.1727,-283.86,0.1727,-0.0720
ADA-USDT-SWAP,多,2025-07-11 08:00:00,1752220800000,0.71217121,2025-07-11 16:00:00,1752249600000,0.72952704,1996.961871,32.93,0.0232,1.73,移动止盈/止损,0.1460,-250.93,0.1460,-0.0688
DOGE-USDT-SWAP,多,2025-07-11 16:00:00,1752249600000,0.20511051,2025-07-11 21:00:00,1752267600000,0.20275972,5198.160812,-13.49,-0.0127,1.27,移动止盈/止损,0.1093,-264.42,0.1093,-0.0701
XLM-USDT-SWAP,多,2025-07-11 16:00:00,1752249600000,0.37119712,2025-07-11 22:00:00,1752271200000,0.35379462,1657.348161,-29.56,-0.0481,0.72,移动止盈/止损,0.0631,-293.98,0.0631,-0.0729
HYPE-USDT-SWAP,多,2025-07-11 08:00:00,1752220800000,45.84558410,2025-07-12 13:00:00,1752325200000,45.89341020,35.498195,-0.26,-0.0002,1.95,移动止盈/止损,0.1671,-294.24,0.1671,-0.0730
TON-USDT-SWAP,多,2025-07-13 12:00:00,1752408000000,3.02030200,2025-07-13 15:00:00,1752418800000,2.99530044,1295.069673,-37.05,-0.0095,4.67,移动止盈/止损,0.4018,-331.29,0.4018,-0.0765
HYPE-USDT-SWAP,多,2025-07-13 00:00:00,1752364800000,47.44474400,2025-07-13 22:00:00,1752444000000,48.24817470,36.635375,27.33,0.0157,2.10,移动止盈/止损,0.1791,-303.96,0.1791,-0.0739
BTC-USDT-SWAP,多,2025-07-13 20:00:00,1752436800000,119040.60287000,2025-07-14 03:00:00,1752462000000,120721.12668000,0.041092,63.14,0.0129,5.91,移动止盈/止损,0.5000,-240.82,0.5000,-0.0679
XLM-USDT-SWAP,多,2025-07-13 04:00:00,1752379200000,0.43538353,2025-07-14 06:00:00,1752472800000,0.47420258,1472.226373,56.35,0.0879,0.80,移动止盈/止损,0.0659,-184.47,0.0659,-0.0625
HYPE-USDT-SWAP,多,2025-07-14 00:00:00,1752451200000,49.12491200,2025-07-14 09:00:00,1752483600000,48.25017450,39.280542,-36.66,-0.0190,2.29,移动止盈/止损,0.1971,-221.13,0.1971,-0.0660
BONK-USDT-SWAP,多,2025-07-14 04:00:00,1752465600000,0.02793479,2025-07-14 10:00:00,1752487200000,0.02660734,27906.037684,-37.96,-0.0487,0.91,移动止盈/止损,0.0789,-259.08,0.0789,-0.0696
LINK-USDT-SWAP,多,2025-07-14 12:00:00,1752494400000,16.34263410,2025-07-14 15:00:00,1752505200000,15.96740310,111.495895,-44.00,-0.0241,2.16,移动止盈/止损,0.1872,-303.08,0.1872,-0.0738
TON-USDT-SWAP,多,2025-07-14 12:00:00,1752494400000,3.05200517,2025-07-14 15:00:00,1752505200000,3.00019995,764.635016,-42.39,-0.0182,2.78,移动止盈/止损,0.2398,-345.47,0.2398,-0.0778
XRP-USDT-SWAP,多,2025-07-14 08:00:00,1752480000000,2.98019799,2025-07-14 20:00:00,1752523200000,2.92350762,441.495994,-26.59,-0.0202,1.56,移动止盈/止损,0.1346,-372.06,0.1346,-0.0804
BONK-USDT-SWAP,多,2025-07-15 04:00:00,1752552000000,0.02871887,2025-07-15 11:00:00,1752577200000,0.02833117,23978.142265,-10.12,-0.0147,0.82,移动止盈/止损,0.0715,-382.18,0.0715,-0.0814
BOME-USDT-SWAP,多,2025-07-16 00:00:00,1752624000000,0.00202120,2025-07-16 04:00:00,1752638400000,0.00193381,426797.569465,-38.31,-0.0444,1.01,对齐失效,0.0891,-420.49,0.0891,-0.0850
SUI-USDT-SWAP,多,2025-07-15 16:00:00,1752595200000,4.02900286,2025-07-16 06:00:00,1752645600000,3.99720024,264.680572,-9.69,-0.0091,1.27,移动止盈/止损,0.1107,-430.18,0.1107,-0.0859
TAO-USDT-SWAP,多,2025-07-15 12:00:00,1752580800000,426.71266700,2025-07-16 22:00:00,1752703200000,432.81671400,2.677271,14.96,0.0131,1.38,移动止盈/止损,0.1188,-415.22,0.1188,-0.0845
RENDER-USDT-SWAP,多,2025-07-16 08:00:00,1752652800000,3.94939490,2025-07-17 01:00:00,1752714000000,3.96760320,377.528429,5.08,0.0034,1.79,移动止盈/止损,0.1552,-410.14,0.1552,-0.0840
TON-USDT-SWAP,多,2025-07-17 00:00:00,1752710400000,3.17761773,2025-07-17 01:00:00,1752714000000,3.15448452,880.920803,-23.73,-0.0085,3.35,移动止盈/止损,0.2868,-433.87,0.2868,-0.0863
BONK-USDT-SWAP,多,2025-07-16 08:00:00,1752652800000,0.03231823,2025-07-17 03:00:00,1752721200000,0.03656134,23709.860704,99.62,0.1300,0.98,移动止盈/止损,0.0798,-334.24,0.0798,-0.0768
BONK-USDT-SWAP,多,2025-07-17 04:00:00,1752724800000,0.03890789,2025-07-17 11:00:00,1752750000000,0.03764224,14680.206506,-19.25,-0.0337,0.67,移动止盈/止损,0.0591,-353.50,0.0591,-0.0786
DOGE-USDT-SWAP,多,2025-07-17 12:00:00,1752753600000,0.21686168,2025-07-17 16:00:00,1752768000000,0.21137886,5848.665659,-33.57,-0.0265,1.50,移动止盈/止损,0.1303,-387.07,0.1303,-0.0818
TRX-USDT-SWAP,多,2025-07-17 04:00:00,1752724800000,0.31215121,2025-07-17 20:00:00,1752782400000,0.31610839,12216.572354,43.74,0.0115,4.61,移动止盈/止损,0.3945,-343.33,0.3945,-0.0776
XRP-USDT-SWAP,多,2025-07-17 04:00:00,1752724800000,3.07620759,2025-07-18 07:00:00,1752822000000,3.45985398,485.533189,184.37,0.1234,1.90,移动止盈/止损,0.1545,-158.96,0.1545,-0.0600
ZEC-USDT-SWAP,多,2025-07-17 20:00:00,1752782400000,44.92449200,2025-07-18 08:00:00,1752825600000,45.98540100,35.786276,36.01,0.0224,1.95,移动止盈/止损,0.1642,-122.95,0.1642,-0.0566
LTC-USDT-SWAP,多,2025-07-17 16:00:00,1752768000000,101.59015800,2025-07-18 13:00:00,1752843600000,106.47935100,14.898666,70.98,0.0469,1.86,移动止盈/止损,0.1551,-51.96,0.1551,-0.0498
UNI-USDT-SWAP,多,2025-07-18 08:00:00,1752825600000,10.71807170,2025-07-18 14:00:00,1752847200000,10.31296860,71.612081,-29.91,-0.0390,0.90,移动止盈/止损,0.0769,-81.88,0.0769,-0.0527
ETC-USDT-SWAP,多,2025-07-18 08:00:00,1752825600000,24.53245300,2025-07-18 15:00:00,1752850800000,23.18368140,32.862580,-45.26,-0.0561,0.94,移动止盈/止损,0.0808,-127.14,0.0808,-0.0570
ETC-USDT-SWAP,多,2025-07-19 04:00:00,1752897600000,25.49754950,2025-07-19 10:00:00,1752919200000,24.25657410,30.845484,-39.20,-0.0498,0.92,移动止盈/止损,0.0797,-166.34,0.0797,-0.0607
DOGE-USDT-SWAP,多,2025-07-19 04:00:00,1752897600000,0.25448545,2025-07-19 13:00:00,1752930000000,0.24270573,3524.797893,-42.57,-0.0475,1.05,移动止盈/止损,0.0909,-208.92,0.0909,-0.0648
PENDLE-USDT-SWAP,多,2025-07-20 08:00:00,1752998400000,4.66646660,2025-07-20 16:00:00,1753027200000,4.86471348,414.335675,79.77,0.0413,2.37,移动止盈/止损,0.1963,-129.14,0.1963,-0.0572
LTC-USDT-SWAP,多,2025-07-20 04:00:00,1752984000000,113.84138300,2025-07-20 21:00:00,1753045200000,116.98830000,10.922865,32.86,0.0264,1.51,移动止盈/止损,0.1270,-96.28,0.1270,-0.0540
AVAX-USDT-SWAP,多,2025-07-20 08:00:00,1752998400000,25.01450120,2025-07-20 22:00:00,1753048800000,25.00549920,79.505241,-3.10,-0.0016,2.39,移动止盈/止损,0.2019,-99.38,0.2019,-0.0543
AVAX-USDT-SWAP,多,2025-07-21 04:00:00,1753070400000,25.45954570,2025-07-21 16:00:00,1753113600000,25.56344340,77.167266,5.66,0.0029,2.36,移动止盈/止损,0.1978,-93.73,0.1978,-0.0538
LINK-USDT-SWAP,多,2025-07-21 08:00:00,1753084800000,19.82598240,2025-07-21 16:00:00,1753113600000,19.54804500,89.087213,-26.87,-0.0152,2.10,移动止盈/止损,0.1773,-120.60,0.1773,-0.0564
DOGE-USDT-SWAP,多,2025-07-20 16:00:00,1753027200000,0.26502650,2025-07-21 19:00:00,1753124400000,0.26874312,4843.282122,16.45,0.0128,1.55,移动止盈/止损,0.1292,-104.15,0.1292,-0.0548
ZEN-USDT-SWAP,多,2025-07-21 16:00:00,1753113600000,10.20302020,2025-07-22 03:00:00,1753153200000,9.64003590,101.234085,-58.20,-0.0563,1.21,移动止盈/止损,0.1037,-162.34,0.1037,-0.0604
SOL-USDT-SWAP,多,2025-07-22 00:00:00,1753142400000,197.65976400,2025-07-22 04:00:00,1753156800000,194.33056500,8.668930,-30.90,-0.0180,2.04,移动止盈/止损,0.1734,-193.24,0.1734,-0.0633
TAO-USDT-SWAP,多,2025-07-22 00:00:00,1753142400000,449.68496400,2025-07-22 04:00:00,1753156800000,429.11708400,3.035088,-64.03,-0.0469,1.60,移动止盈/止损,0.1381,-257.27,0.1381,-0.0694
TON-USDT-SWAP,多,2025-07-22 16:00:00,1753200000000,3.48744871,2025-07-22 19:00:00,1753210800000,3.36016395,280.481802,-36.85,-0.0377,1.15,移动止盈/止损,0.1004,-294.12,0.1004,-0.0729
SOL-USDT-SWAP,多,2025-07-22 12:00:00,1753185600000,203.11030900,2025-07-23 06:00:00,1753250400000,200.64993300,6.172131,-16.68,-0.0133,1.50,移动止盈/止损,0.1287,-310.80,0.1287,-0.0745
APT-USDT-SWAP,多,2025-07-23 08:00:00,1753257600000,5.63166311,2025-07-23 09:00:00,1753261200000,5.38596135,271.848445,-68.59,-0.0448,1.80,移动止盈/止损,0.1583,-379.39,0.1583,-0.0811
BNB-USDT-SWAP,多,2025-07-23 00:00:00,1753228800000,800.81007300,2025-07-23 13:00:00,1753275600000,781.04188800,2.730131,-56.56,-0.0259,2.59,移动止盈/止损,0.2251,-435.96,0.2251,-0.0865
ETH-USDT-SWAP,多,2025-07-26 04:00:00,1753502400000,3747.37470000,2025-07-26 15:00:00,1753542000000,3734.13654900,0.721960,-12.80,-0.0047,3.24,移动止盈/止损,0.2829,-448.75,0.2829,-0.0877
SUI-USDT-SWAP,多,2025-07-26 08:00:00,1753516800000,4.02160212,2025-07-26 19:00:00,1753556400000,4.20597936,497.392993,89.25,0.0446,2.46,移动止盈/止损,0.2089,-359.50,0.2089,-0.0792
UNI-USDT-SWAP,多,2025-07-27 04:00:00,1753588800000,10.70307020,2025-07-27 09:00:00,1753606800000,10.47195270,53.125372,-12.95,-0.0228,0.67,移动止盈/止损,0.0589,-372.45,0.0589,-0.0804
SUI-USDT-SWAP,多,2025-07-27 12:00:00,1753617600000,4.41674163,2025-07-27 13:00:00,1753621200000,4.24247571,125.805441,-22.58,-0.0406,0.65,移动止盈/止损,0.0576,-395.03,0.0576,-0.0826
BNB-USDT-SWAP,多,2025-07-27 00:00:00,1753574400000,797.66975900,2025-07-27 15:00:00,1753628400000,815.88840300,5.302528,91.47,0.0216,5.13,移动止盈/止损,0.4383,-303.56,0.4383,-0.0738
TRX-USDT-SWAP,多,2025-07-26 16:00:00,1753545600000,0.31998200,2025-07-27 16:00:00,1753632000000,0.31938806,15132.992113,-14.79,-0.0031,5.81,移动止盈/止损,0.5000,-318.35,0.5000,-0.0753
BCH-USDT-SWAP,多,2025-07-27 16:00:00,1753632000000,604.07040100,2025-07-27 23:00:00,1753657200000,589.88100600,2.961745,-44.15,-0.0247,2.12,移动止盈/止损,0.1848,-362.50,0.1848,-0.0795
BNB-USDT-SWAP,多,2025-07-27 16:00:00,1753632000000,819.48194000,2025-07-28 13:00:00,1753707600000,843.55563600,3.159013,72.90,0.0282,3.15,移动止盈/止损,0.2674,-289.60,0.2674,-0.0725
UNI-USDT-SWAP,多,2025-07-27 16:00:00,1753632000000,10.77307720,2025-07-28 13:00:00,1753707600000,10.70892900,160.840878,-12.39,-0.0072,2.07,移动止盈/止损,0.1790,-301.99,0.1790,-0.0737
FIL-USDT-SWAP,多,2025-07-28 00:00:00,1753660800000,2.76027600,2025-07-28 13:00:00,1753707600000,2.72372760,827.346363,-32.96,-0.0144,2.72,移动止盈/止损,0.2348,-334.95,0.2348,-0.0768
HYPE-USDT-SWAP,多,2025-07-28 16:00:00,1753718400000,45.84758430,2025-07-28 19:00:00,1753729200000,44.95250430,32.188209,-30.56,-0.0207,1.75,移动止盈/止损,0.1527,-365.52,0.1527,-0.0798
TRX-USDT-SWAP,多,2025-07-29 08:00:00,1753776000000,0.33094309,2025-07-29 09:00:00,1753779600000,0.33844615,9786.904781,69.50,0.0215,3.93,移动止盈/止损,0.3362,-296.02,0.3362,-0.0731
TON-USDT-SWAP,多,2025-07-30 08:00:00,1753862400000,3.44874484,2025-07-30 11:00:00,1753873200000,3.38276169,441.698221,-30.96,-0.0203,1.81,移动止盈/止损,0.1570,-326.97,0.1570,-0.0761
TON-USDT-SWAP,多,2025-07-31 04:00:00,1753934400000,3.45384535,2025-07-31 11:00:00,1753959600000,3.50684928,505.504604,24.68,0.0141,2.11,移动止盈/止损,0.1805,-302.29,0.1805,-0.0737
TON-USDT-SWAP,多,2025-07-31 12:00:00,1753963200000,3.54615458,2025-07-31 21:00:00,1753995600000,3.56074389,459.360088,4.74,0.0029,1.96,移动止盈/止损,0.1680,-297.55,0.1680,-0.0733
TON-USDT-SWAP,多,2025-08-02 04:00:00,1754107200000,3.69276924,2025-08-02 10:00:00,1754128800000,3.61153881,313.856343,-26.87,-0.0232,1.38,移动止盈/止损,0.1195,-324.42,0.1195,-0.0758
XLM-USDT-SWAP,多,2025-08-04 00:00:00,1754265600000,0.41500150,2025-08-04 12:00:00,1754308800000,0.41009899,3736.657633,-20.17,-0.0130,1.85,移动止盈/止损,0.1603,-344.59,0.1603,-0.0778
