交易对,方向,开仓时间,开仓时间戳,开仓价,平仓时间,平仓时间戳,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤
BONK-USDT-SWAP,空,2025-09-22 00:00:00,1758499200000,0.02163884,2025-09-22 06:00:00,1758520800000,0.02073907,72932.270055,63.77,0.0404,1.85,移动止盈/止损,0.1741,-849.73,0.1741,-0.1136
VIRTUAL-USDT-SWAP,空,2025-09-22 00:00:00,1758499200000,1.18508148,2025-09-22 06:00:00,1758520800000,1.11271126,1246.826787,88.51,0.0599,1.72,移动止盈/止损,0.1631,-761.22,0.1631,-0.1051
BOME-USDT-SWAP,空,2025-09-22 08:00:00,1758528000000,0.00174982,2025-09-23 00:00:00,1758585600000,0.00172817,519652.417799,10.17,0.0112,1.08,移动止盈/止损,0.0984,-751.05,0.0984,-0.1041
BONK-USDT-SWAP,空,2025-09-22 08:00:00,1758528000000,0.02048295,2025-09-23 05:00:00,1758603600000,0.02042904,56101.721453,1.65,0.0014,1.38,移动止盈/止损,0.1244,-749.40,0.1244,-0.1039
HYPE-USDT-SWAP,空,2025-09-23 00:00:00,1758585600000,46.48235130,2025-09-23 05:00:00,1758603600000,47.98479800,27.511651,-42.89,-0.0335,1.56,移动止盈/止损,0.1380,-792.30,0.1380,-0.1081
OP-USDT-SWAP,空,2025-09-22 08:00:00,1758528000000,0.70772922,2025-09-23 06:00:00,1758607200000,0.71137113,1498.182942,-6.73,-0.0063,1.28,移动止盈/止损,0.1148,-799.03,0.1148,-0.1087
AVAX-USDT-SWAP,多,2025-09-23 08:00:00,1758614400000,35.34853450,2025-09-23 18:00:00,1758650400000,34.12358730,25.632945,-32.47,-0.0358,1.07,移动止盈/止损,0.0985,-831.50,0.0985,-0.1119
SOL-USDT-SWAP,空,2025-09-24 04:00:00,1758686400000,207.89920800,2025-09-24 10:00:00,1758708000000,210.82108000,6.516384,-20.68,-0.0153,1.64,移动止盈/止损,0.1478,-852.18,0.1478,-0.1139
HYPE-USDT-SWAP,空,2025-09-24 04:00:00,1758686400000,43.97260230,2025-09-24 11:00:00,1758711600000,45.91359090,24.208421,-48.29,-0.0454,1.31,移动止盈/止损,0.1161,-900.47,0.1161,-0.1186
ZEC-USDT-SWAP,多,2025-09-24 16:00:00,1758729600000,58.47584700,2025-09-25 03:00:00,1758769200000,58.83411600,17.896925,5.15,0.0049,1.26,移动止盈/止损,0.1150,-895.32,0.1150,-0.1181
UNI-USDT-SWAP,空,2025-09-25 00:00:00,1758758400000,7.83321660,2025-09-25 14:00:00,1758808800000,7.67676760,288.635271,42.47,0.0188,2.69,移动止盈/止损,0.2482,-852.85,0.2482,-0.1139
HYPE-USDT-SWAP,空,2025-09-25 04:00:00,1758772800000,42.95270430,2025-09-25 21:00:00,1758834000000,41.79217880,23.053534,25.58,0.0258,1.17,移动止盈/止损,0.1079,-827.26,0.1079,-0.1115
BOME-USDT-SWAP,空,2025-09-25 16:00:00,1758816000000,0.00159984,2025-09-26 02:00:00,1758852000000,0.00159916,751316.868652,-0.93,-0.0008,1.44,移动止盈/止损,0.1299,-828.20,0.1299,-0.1116
OP-USDT-SWAP,空,2025-09-25 00:00:00,1758758400000,0.67593240,2025-09-26 08:00:00,1758873600000,0.65146514,3335.512150,78.95,0.0350,2.66,移动止盈/止损,0.2475,-749.24,0.2475,-0.1039
AVAX-USDT-SWAP,空,2025-09-26 04:00:00,1758859200000,28.19218050,2025-09-26 16:00:00,1758902400000,28.79287900,41.481884,-26.34,-0.0225,1.42,移动止盈/止损,0.1263,-775.58,0.1263,-0.1065
NEAR-USDT-SWAP,空,2025-09-26 04:00:00,1758859200000,2.71172880,2025-09-26 16:00:00,1758902400000,2.75827580,461.646348,-23.00,-0.0184,1.52,移动止盈/止损,0.1352,-798.58,0.1352,-0.1087
TRX-USDT-SWAP,多,2025-09-27 04:00:00,1758945600000,0.33924392,2025-09-27 07:00:00,1758956400000,0.33729627,13563.012531,-31.92,-0.0069,5.51,移动止盈/止损,0.5000,-830.50,0.5000,-0.1118
WIF-USDT-SWAP,空,2025-09-28 08:00:00,1759046400000,0.72302769,2025-09-28 13:00:00,1759064400000,0.72477247,4085.632994,-10.68,-0.0036,3.55,移动止盈/止损,0.3222,-841.18,0.3222,-0.1128
RENDER-USDT-SWAP,空,2025-09-28 08:00:00,1759046400000,3.31866810,2025-09-28 13:00:00,1759064400000,3.34133410,986.166628,-26.29,-0.0080,3.94,移动止盈/止损,0.3569,-867.47,0.3569,-0.1154
NEAR-USDT-SWAP,空,2025-09-28 12:00:00,1759060800000,2.65773420,2025-09-28 13:00:00,1759064400000,2.70227020,1020.295028,-48.72,-0.0180,3.28,移动止盈/止损,0.2928,-916.19,0.2928,-0.1201
ZEC-USDT-SWAP,多,2025-09-28 20:00:00,1759089600000,60.39603900,2025-09-29 00:00:00,1759104000000,65.53344600,22.288299,112.82,0.0838,1.68,移动止盈/止损,0.1481,-803.37,0.1481,-0.1091
LINK-USDT-SWAP,多,2025-09-28 16:00:00,1759075200000,21.20212000,2025-09-29 05:00:00,1759122000000,21.31786800,120.196633,10.85,0.0043,3.07,移动止盈/止损,0.2805,-792.53,0.2805,-0.1081
HYPE-USDT-SWAP,多,2025-09-28 20:00:00,1759089600000,46.58265780,2025-09-29 11:00:00,1759143600000,46.25137440,30.482678,-11.80,-0.0083,1.70,移动止盈/止损,0.1563,-804.32,0.1563,-0.1092
ZEC-USDT-SWAP,多,2025-09-29 00:00:00,1759104000000,65.54655400,2025-09-29 13:00:00,1759150800000,68.09319000,15.383368,37.94,0.0376,1.23,移动止盈/止损,0.1091,-766.38,0.1091,-0.1056
WIF-USDT-SWAP,空,2025-09-29 12:00:00,1759147200000,0.70042995,2025-09-29 13:00:00,1759150800000,0.71427142,2807.185803,-41.24,-0.0210,2.38,移动止盈/止损,0.2144,-807.62,0.2144,-0.1096
ZEN-USDT-SWAP,多,2025-09-29 08:00:00,1759132800000,7.18971890,2025-09-30 00:00:00,1759190400000,7.06429350,130.796265,-17.52,-0.0186,1.12,移动止盈/止损,0.1013,-825.14,0.1013,-0.1113
SOL-USDT-SWAP,多,2025-09-29 20:00:00,1759176000000,214.31142900,2025-09-30 05:00:00,1759208400000,209.82901500,8.986720,-42.57,-0.0221,2.29,移动止盈/止损,0.2092,-867.71,0.2092,-0.1154
BTC-USDT-SWAP,多,2025-09-30 00:00:00,1759190400000,114477.24658000,2025-09-30 05:00:00,1759208400000,113845.51431000,0.037502,-28.83,-0.0067,5.14,移动止盈/止损,0.4693,-896.54,0.4693,-0.1182
BNB-USDT-SWAP,多,2025-09-29 20:00:00,1759176000000,1028.17280700,2025-09-30 07:00:00,1759215600000,1020.52793700,2.875183,-25.51,-0.0086,3.53,移动止盈/止损,0.3212,-922.06,0.3212,-0.1206
ARB-USDT-SWAP,空,2025-09-30 08:00:00,1759219200000,0.40935906,2025-09-30 19:00:00,1759258800000,0.42104210,5145.760130,-62.68,-0.0298,2.56,移动止盈/止损,0.2320,-984.74,0.2320,-0.1267
TON-USDT-SWAP,空,2025-09-30 08:00:00,1759219200000,2.64073590,2025-09-30 19:00:00,1759258800000,2.68106808,1431.071855,-62.29,-0.0165,4.57,移动止盈/止损,0.4163,-1047.03,0.4163,-0.1327
NEAR-USDT-SWAP,空,2025-09-30 12:00:00,1759233600000,2.63373660,2025-09-30 20:00:00,1759262400000,2.64426440,770.747020,-10.56,-0.0052,2.44,移动止盈/止损,0.2231,-1057.58,0.2231,-0.1338
ZEN-USDT-SWAP,多,2025-09-30 20:00:00,1759262400000,7.87378730,2025-10-01 03:00:00,1759287600000,7.73122680,110.959819,-16.86,-0.0193,1.04,移动止盈/止损,0.0977,-1074.44,0.0977,-0.1354
ZEC-USDT-SWAP,多,2025-09-30 20:00:00,1759262400000,76.18761800,2025-10-01 07:00:00,1759302000000,89.14108500,8.835006,113.57,0.1687,0.88,移动止盈/止损,0.0753,-960.87,0.0753,-0.1244
APT-USDT-SWAP,多,2025-09-30 20:00:00,1759262400000,4.36153611,2025-10-01 07:00:00,1759302000000,4.43595636,453.966828,31.39,0.0159,2.40,移动止盈/止损,0.2214,-929.48,0.2214,-0.1214
ZEN-USDT-SWAP,多,2025-10-01 04:00:00,1759291200000,8.14581450,2025-10-01 10:00:00,1759312800000,8.67913200,91.295623,47.77,0.0642,0.92,移动止盈/止损,0.0827,-881.72,0.0827,-0.1167
ZEC-USDT-SWAP,多,2025-10-01 08:00:00,1759305600000,91.50915000,2025-10-01 10:00:00,1759312800000,90.95090400,5.241408,-3.50,-0.0073,0.57,移动止盈/止损,0.0522,-885.22,0.0522,-0.1171
APT-USDT-SWAP,多,2025-10-01 08:00:00,1759305600000,4.53655361,2025-10-01 18:00:00,1759341600000,4.76422353,399.594468,88.75,0.0490,2.23,移动止盈/止损,0.1975,-796.47,0.1975,-0.1085
LTC-USDT-SWAP,多,2025-10-01 12:00:00,1759320000000,110.77107600,2025-10-02 13:00:00,1759410000000,118.59813900,18.514678,142.37,0.0694,2.55,移动止盈/止损,0.2243,-654.10,0.2243,-0.0947
ZEC-USDT-SWAP,多,2025-10-01 20:00:00,1759348800000,119.47194600,2025-10-02 15:00:00,1759417200000,132.53674500,2.575617,33.26,0.1081,0.39,移动止盈/止损,0.0333,-620.84,0.0333,-0.0915
XRP-USDT-SWAP,多,2025-10-02 16:00:00,1759420800000,3.04410438,2025-10-03 00:00:00,1759449600000,3.01849812,688.505621,-20.13,-0.0096,2.50,移动止盈/止损,0.2215,-640.98,0.2215,-0.0934
ETH-USDT-SWAP,多,2025-10-02 16:00:00,1759420800000,4447.05466100,2025-10-03 05:00:00,1759467600000,4474.25253000,0.522365,11.41,0.0049,2.80,移动止盈/止损,0.2455,-629.57,0.2455,-0.0923
SOL-USDT-SWAP,多,2025-10-01 12:00:00,1759320000000,218.42184000,2025-10-03 06:00:00,1759471200000,229.22707500,8.993566,94.76,0.0482,2.42,移动止盈/止损,0.2148,-534.80,0.2148,-0.0831
UNI-USDT-SWAP,多,2025-10-03 04:00:00,1759464000000,8.36083600,2025-10-03 07:00:00,1759474800000,8.21117880,287.464374,-45.88,-0.0191,2.86,移动止盈/止损,0.2528,-580.68,0.2528,-0.0876
BCH-USDT-SWAP,多,2025-10-03 08:00:00,1759478400000,602.03019700,2025-10-03 15:00:00,1759503600000,609.29906400,5.614824,36.73,0.0109,4.08,移动止盈/止损,0.3589,-543.95,0.3589,-0.0840
BOME-USDT-SWAP,多,2025-10-03 16:00:00,1759507200000,0.00178918,2025-10-03 18:00:00,1759514400000,0.00178582,812312.691514,-4.47,-0.0031,1.74,移动止盈/止损,0.1537,-548.42,0.1537,-0.0845
NEAR-USDT-SWAP,多,2025-10-03 16:00:00,1759507200000,3.03330330,2025-10-04 02:00:00,1759543200000,2.99470050,469.439510,-19.82,-0.0139,1.70,移动止盈/止损,0.1506,-568.24,0.1506,-0.0864
APT-USDT-SWAP,多,2025-10-03 12:00:00,1759492800000,5.33513346,2025-10-04 08:00:00,1759564800000,5.45215473,291.851743,32.26,0.0207,1.89,移动止盈/止损,0.1657,-535.98,0.1657,-0.0832
BNB-USDT-SWAP,多,2025-10-03 20:00:00,1759521600000,1182.41823000,2025-10-04 08:00:00,1759564800000,1156.57433100,0.982899,-26.78,-0.0230,1.38,移动止盈/止损,0.1226,-562.76,0.1226,-0.0858
WIF-USDT-SWAP,空,2025-10-05 00:00:00,1759622400000,0.74552544,2025-10-05 02:00:00,1759629600000,0.77137713,2955.463738,-79.09,-0.0359,2.69,移动止盈/止损,0.2335,-641.85,0.2335,-0.0935
BTC-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,125180.01675000,2025-10-05 09:00:00,1759654800000,122985.70020000,0.028898,-67.71,-0.0187,4.30,移动止盈/止损,0.3866,-709.57,0.3866,-0.1001
ETH-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,4573.61731600,2025-10-05 10:00:00,1759658400000,4540.37591700,0.675266,-26.14,-0.0085,3.69,移动止盈/止损,0.3300,-735.70,0.3300,-0.1026
NEAR-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,3.06430640,2025-10-05 11:00:00,1759662000000,3.06069390,474.407431,-3.46,-0.0024,1.74,移动止盈/止损,0.1553,-739.16,0.1553,-0.1029
VIRTUAL-USDT-SWAP,空,2025-10-06 00:00:00,1759708800000,1.07659233,2025-10-06 06:00:00,1759730400000,1.11131112,1666.258335,-60.04,-0.0335,2.19,移动止盈/止损,0.1937,-799.20,0.1937,-0.1087
LINK-USDT-SWAP,空,2025-10-06 00:00:00,1759708800000,21.57884190,2025-10-06 06:00:00,1759730400000,22.02820260,83.214848,-39.57,-0.0220,2.18,移动止盈/止损,0.1939,-838.77,0.1939,-0.1126
BONK-USDT-SWAP,空,2025-10-06 00:00:00,1759708800000,0.01957404,2025-10-06 10:00:00,1759744800000,0.02031903,73954.350223,-56.87,-0.0393,1.77,移动止盈/止损,0.1563,-895.64,0.1563,-0.1181
TAO-USDT-SWAP,多,2025-10-06 12:00:00,1759752000000,328.31282800,2025-10-07 00:00:00,1759795200000,343.09568700,7.545843,108.51,0.0438,3.04,移动止盈/止损,0.2721,-787.13,0.2721,-0.1076
BNB-USDT-SWAP,多,2025-10-06 12:00:00,1759752000000,1236.85367300,2025-10-07 01:00:00,1759798800000,1213.46864100,1.622463,-40.33,-0.0201,2.39,移动止盈/止损,0.2204,-827.45,0.2204,-0.1115
BONK-USDT-SWAP,多,2025-10-06 16:00:00,1759766400000,0.02170717,2025-10-07 02:00:00,1759802400000,0.02124588,59836.905773,-29.14,-0.0224,1.54,移动止盈/止损,0.1412,-856.60,0.1412,-0.1143
LINK-USDT-SWAP,多,2025-10-07 00:00:00,1759795200000,23.55835560,2025-10-07 06:00:00,1759816800000,23.02569720,96.140201,-53.90,-0.0238,2.69,移动止盈/止损,0.2466,-910.49,0.2466,-0.1195
ETH-USDT-SWAP,多,2025-10-07 12:00:00,1759838400000,4746.47460000,2025-10-07 13:00:00,1759842000000,4701.52980000,0.700562,-35.46,-0.0107,3.97,移动止盈/止损,0.3606,-945.95,0.3606,-0.1230
BNB-USDT-SWAP,多,2025-10-07 04:00:00,1759809600000,1245.99458700,2025-10-07 14:00:00,1759845600000,1295.48043900,1.746642,83.77,0.0385,2.66,移动止盈/止损,0.2382,-862.18,0.2382,-0.1148
TRUMP-USDT-SWAP,空,2025-10-07 16:00:00,1759852800000,7.57324260,2025-10-08 01:00:00,1759885200000,7.66376630,265.896508,-26.50,-0.0132,2.43,移动止盈/止损,0.2196,-888.68,0.2196,-0.1174
HYPE-USDT-SWAP,空,2025-10-07 04:00:00,1759809600000,46.45335420,2025-10-08 02:00:00,1759888800000,45.99559910,34.050656,13.70,0.0087,1.89,移动止盈/止损,0.1731,-874.98,0.1731,-0.1161
BCH-USDT-SWAP,空,2025-10-07 16:00:00,1759852800000,576.42235200,2025-10-08 14:00:00,1759932000000,578.17781200,4.315528,-10.57,-0.0042,2.99,移动止盈/止损,0.2713,-885.55,0.2713,-0.1171
TON-USDT-SWAP,空,2025-10-08 12:00:00,1759924800000,2.73002697,2025-10-08 17:00:00,1759942800000,2.76857683,1306.816156,-54.69,-0.0153,4.31,移动止盈/止损,0.3921,-940.24,0.3921,-0.1224
BNB-USDT-SWAP,多,2025-10-08 08:00:00,1759910400000,1321.94218100,2025-10-09 02:00:00,1759975200000,1260.09397800,1.034186,-65.56,-0.0480,1.60,移动止盈/止损,0.1500,-1005.80,0.1500,-0.1288
ZEN-USDT-SWAP,多,2025-10-08 20:00:00,1759953600000,11.11511140,2025-10-09 06:00:00,1759989600000,11.72682720,54.924814,32.85,0.0538,0.75,移动止盈/止损,0.0674,-972.96,0.0674,-0.1256
RENDER-USDT-SWAP,空,2025-10-09 00:00:00,1759968000000,3.32366760,2025-10-09 22:00:00,1760047200000,3.25732570,587.917783,36.68,0.0188,2.32,移动止盈/止损,0.2147,-936.28,0.2147,-0.1220
WIF-USDT-SWAP,空,2025-10-09 08:00:00,1759996800000,0.70362963,2025-10-09 22:00:00,1760047200000,0.70847084,1965.737954,-11.18,-0.0081,1.67,移动止盈/止损,0.1522,-947.46,0.1522,-0.1231
PENDLE-USDT-SWAP,空,2025-10-09 08:00:00,1759996800000,4.44635532,2025-10-09 22:00:00,1760047200000,4.53995395,381.049187,-37.72,-0.0223,2.05,移动止盈/止损,0.1865,-985.18,0.1865,-0.1268
ZEC-USDT-SWAP,多,2025-10-10 00:00:00,1760054400000,226.24262200,2025-10-10 05:00:00,1760072400000,264.42355500,1.965700,74.47,0.1675,0.58,移动止盈/止损,0.0493,-910.70,0.0493,-0.1195
LTC-USDT-SWAP,多,2025-10-10 00:00:00,1760054400000,128.39283800,2025-10-10 06:00:00,1760076000000,127.65723300,8.583622,-7.63,-0.0069,1.32,移动止盈/止损,0.1223,-918.34,0.1223,-0.1203
ZEN-USDT-SWAP,多,2025-10-10 00:00:00,1760054400000,12.50024990,2025-10-10 15:00:00,1760108400000,14.44655520,44.267673,85.44,0.1544,0.72,移动止盈/止损,0.0614,-832.89,0.0614,-0.1120
TAO-USDT-SWAP,多,2025-10-10 08:00:00,1760083200000,369.96699300,2025-10-10 15:00:00,1760108400000,374.28256800,3.437625,13.30,0.0105,1.54,移动止盈/止损,0.1383,-819.59,0.1383,-0.1107
LTC-USDT-SWAP,多,2025-10-10 12:00:00,1760097600000,133.18331700,2025-10-10 15:00:00,1760108400000,127.02729600,8.648001,-54.59,-0.0474,1.35,移动止盈/止损,0.1238,-874.18,0.1238,-0.1160
PENDLE-USDT-SWAP,空,2025-10-10 16:00:00,1760112000000,4.23637632,2025-10-10 20:00:00,1760126400000,3.88138810,290.925210,101.86,0.0826,1.42,移动止盈/止损,0.1351,-772.32,0.1351,-0.1061
BONK-USDT-SWAP,空,2025-10-10 16:00:00,1760112000000,0.01785621,2025-10-10 20:00:00,1760126400000,0.01620062,56559.027091,92.48,0.0916,1.16,移动止盈/止损,0.1107,-679.84,0.1107,-0.0972
BOME-USDT-SWAP,空,2025-10-10 16:00:00,1760112000000,0.00151085,2025-10-10 20:00:00,1760126400000,0.00135314,623632.067741,97.28,0.1033,1.07,移动止盈/止损,0.1032,-582.56,0.1032,-0.0878
VIRTUAL-USDT-SWAP,空,2025-10-10 20:00:00,1760126400000,0.87361263,2025-10-10 21:00:00,1760130000000,0.65366536,621.259330,136.07,0.2507,0.57,移动止盈/止损,0.0576,-446.48,0.0576,-0.0746
BOME-USDT-SWAP,空,2025-10-10 20:00:00,1760126400000,0.00135286,2025-10-10 21:00:00,1760130000000,0.00099310,421359.770825,151.00,0.2649,0.59,移动止盈/止损,0.0605,-295.48,0.0605,-0.0599
BONK-USDT-SWAP,空,2025-10-10 20:00:00,1760126400000,0.01619738,2025-10-10 21:00:00,1760130000000,0.01240024,41450.162573,156.68,0.2334,0.71,移动止盈/止损,0.0713,-138.80,0.0713,-0.0448
TAO-USDT-SWAP,空,2025-10-11 00:00:00,1760140800000,287.03129400,2025-10-11 08:00:00,1760169600000,324.15241200,0.686679,-25.74,-0.1306,0.25,移动止盈/止损,0.0200,-164.55,0.0200,-0.0473
APT-USDT-SWAP,空,2025-10-11 00:00:00,1760140800000,3.62423754,2025-10-11 09:00:00,1760173200000,3.95409537,59.073741,-19.75,-0.0923,0.27,移动止盈/止损,0.0217,-184.30,0.0217,-0.0492
LTC-USDT-SWAP,空,2025-10-11 00:00:00,1760140800000,96.42035700,2025-10-12 06:00:00,1760248800000,95.87958700,2.217253,0.94,0.0044,0.26,移动止盈/止损,0.0217,-183.36,0.0217,-0.0491
OP-USDT-SWAP,空,2025-10-11 20:00:00,1760212800000,0.44925507,2025-10-12 06:00:00,1760248800000,0.46514651,1547.617859,-25.44,-0.0366,0.85,移动止盈/止损,0.0708,-208.80,0.0708,-0.0516
ZEC-USDT-SWAP,多,2025-10-11 08:00:00,1760169600000,285.90858800,2025-10-12 11:00:00,1760266800000,267.52324500,0.886050,-16.58,-0.0655,0.29,移动止盈/止损,0.0258,-225.38,0.0258,-0.0532
BNB-USDT-SWAP,多,2025-10-12 20:00:00,1760299200000,1303.75036200,2025-10-13 11:00:00,1760353200000,1294.49053800,0.909473,-9.84,-0.0083,1.42,移动止盈/止损,0.1213,-235.22,0.1213,-0.0541
TAO-USDT-SWAP,多,2025-10-13 04:00:00,1760328000000,411.64116000,2025-10-13 11:00:00,1760353200000,402.57973800,1.807379,-17.26,-0.0232,0.88,移动止盈/止损,0.0762,-252.48,0.0762,-0.0558
TAO-USDT-SWAP,多,2025-10-13 20:00:00,1760385600000,434.75347100,2025-10-14 04:00:00,1760414400000,417.65823000,1.602136,-28.21,-0.0405,0.82,移动止盈/止损,0.0715,-280.69,0.0715,-0.0585
PENDLE-USDT-SWAP,空,2025-10-15 20:00:00,1760558400000,3.27647232,2025-10-16 01:00:00,1760576400000,3.37623759,348.675985,-36.18,-0.0317,1.39,移动止盈/止损,0.1175,-316.87,0.1175,-0.0620
APT-USDT-SWAP,空,2025-10-15 20:00:00,1760558400000,3.46025394,2025-10-16 01:00:00,1760576400000,3.57585755,371.605304,-44.53,-0.0346,1.57,移动止盈/止损,0.1323,-361.40,0.1323,-0.0663
AVAX-USDT-SWAP,空,2025-10-16 00:00:00,1760572800000,21.77982180,2025-10-16 09:00:00,1760605200000,21.97919770,76.978901,-17.37,-0.0104,2.02,移动止盈/止损,0.1728,-378.77,0.1728,-0.0680
FIL-USDT-SWAP,空,2025-10-16 08:00:00,1760601600000,1.57884210,2025-10-16 09:00:00,1760605200000,1.58315830,1118.235509,-6.95,-0.0039,2.12,移动止盈/止损,0.1832,-385.72,0.1832,-0.0687
SUI-USDT-SWAP,空,2025-10-16 08:00:00,1760601600000,2.65213476,2025-10-16 09:00:00,1760605200000,2.68416839,653.467740,-23.03,-0.0133,2.09,移动止盈/止损,0.1798,-408.74,0.1798,-0.0709
PENDLE-USDT-SWAP,空,2025-10-16 20:00:00,1760644800000,3.18338163,2025-10-17 11:00:00,1760698800000,3.08850882,278.549847,25.38,0.0286,1.05,移动止盈/止损,0.0925,-383.36,0.0925,-0.0685
ZEC-USDT-SWAP,空,2025-10-16 20:00:00,1760644800000,211.19887800,2025-10-17 12:00:00,1760702400000,208.81087900,2.556210,5.46,0.0101,0.64,移动止盈/止损,0.0563,-377.90,0.0563,-0.0679
APT-USDT-SWAP,空,2025-10-16 20:00:00,1760644800000,3.25847412,2025-10-17 14:00:00,1760709600000,3.10151012,312.713315,47.89,0.0470,1.19,移动止盈/止损,0.1062,-330.01,0.1062,-0.0633
TAO-USDT-SWAP,多,2025-10-19 12:00:00,1760875200000,447.90478600,2025-10-20 00:00:00,1760918400000,436.31636400,1.922890,-23.30,-0.0271,1.02,移动止盈/止损,0.0891,-353.31,0.0891,-0.0656
VIRTUAL-USDT-SWAP,多,2025-10-20 04:00:00,1760932800000,0.81228122,2025-10-20 09:00:00,1760950800000,0.80821917,1772.164381,-8.92,-0.0062,1.72,移动止盈/止损,0.1490,-362.24,0.1490,-0.0664
DOGE-USDT-SWAP,多,2025-10-20 04:00:00,1760932800000,0.20088009,2025-10-20 16:00:00,1760976000000,0.19829017,9330.037586,-26.40,-0.0141,2.23,移动止盈/止损,0.1940,-388.63,0.1940,-0.0690
LINK-USDT-SWAP,多,2025-10-20 12:00:00,1760961600000,19.00590040,2025-10-20 16:00:00,1760976000000,18.62613720,74.909792,-30.14,-0.0212,1.69,移动止盈/止损,0.1472,-418.77,0.1472,-0.0719
XRP-USDT-SWAP,多,2025-10-20 20:00:00,1760990400000,2.53155313,2025-10-21 01:00:00,1761008400000,2.46715326,782.408040,-52.73,-0.0266,2.35,移动止盈/止损,0.2046,-471.51,0.2046,-0.0770
ZEC-USDT-SWAP,多,2025-10-20 00:00:00,1760918400000,241.92419000,2025-10-21 02:00:00,1761012000000,263.96360100,3.164126,68.78,0.0898,0.96,移动止盈/止损,0.0794,-402.73,0.0794,-0.0703
AVAX-USDT-SWAP,空,2025-10-21 04:00:00,1761019200000,19.50304950,2025-10-21 10:00:00,1761040800000,19.91899170,109.783248,-48.26,-0.0225,2.60,移动止盈/止损,0.2231,-450.99,0.2231,-0.0750
PENDLE-USDT-SWAP,空,2025-10-21 04:00:00,1761019200000,3.08699127,2025-10-21 12:00:00,1761048000000,3.13411338,584.488549,-29.72,-0.0165,2.18,移动止盈/止损,0.1880,-480.72,0.1880,-0.0779
BNB-USDT-SWAP,空,2025-10-21 04:00:00,1761019200000,1063.10367900,2025-10-21 14:00:00,1761055200000,1100.58004700,2.133555,-82.73,-0.0365,2.77,移动止盈/止损,0.2363,-563.44,0.2363,-0.0859
WIF-USDT-SWAP,多,2025-10-21 16:00:00,1761062400000,0.57355735,2025-10-21 20:00:00,1761076800000,0.55094490,1769.559703,-41.21,-0.0406,1.19,移动止盈/止损,0.1076,-604.65,0.1076,-0.0899
TAO-USDT-SWAP,空,2025-10-22 00:00:00,1761091200000,377.65223100,2025-10-22 07:00:00,1761116400000,398.40983700,2.405906,-51.06,-0.0562,1.12,移动止盈/止损,0.0967,-655.71,0.0967,-0.0948
HYPE-USDT-SWAP,空,2025-10-22 00:00:00,1761091200000,34.87751190,2025-10-22 11:00:00,1761130800000,35.83558320,27.716140,-27.73,-0.0287,1.18,移动止盈/止损,0.1029,-683.44,0.1029,-0.0975
AVAX-USDT-SWAP,空,2025-10-22 00:00:00,1761091200000,19.37206260,2025-10-22 15:00:00,1761145200000,19.53695350,75.746017,-14.26,-0.0097,1.77,移动止盈/止损,0.1562,-697.70,0.1562,-0.0989
SUI-USDT-SWAP,空,2025-10-22 08:00:00,1761120000000,2.40375960,2025-10-22 15:00:00,1761145200000,2.44274425,550.135888,-23.05,-0.0174,1.60,移动止盈/止损,0.1418,-720.75,0.1418,-0.1011
WIF-USDT-SWAP,空,2025-10-22 16:00:00,1761148800000,0.50274972,2025-10-23 01:00:00,1761181200000,0.49564956,2254.674860,14.66,0.0129,1.35,移动止盈/止损,0.1222,-706.09,0.1222,-0.0997
AVAX-USDT-SWAP,空,2025-10-22 20:00:00,1761163200000,18.92010780,2025-10-23 01:00:00,1761181200000,19.07490730,75.687348,-13.44,-0.0094,1.73,移动止盈/止损,0.1538,-719.53,0.1538,-0.1010
VIRTUAL-USDT-SWAP,空,2025-10-22 20:00:00,1761163200000,0.73122687,2025-10-23 01:00:00,1761181200000,0.74047404,1545.708391,-15.66,-0.0139,1.36,移动止盈/止损,0.1214,-735.19,0.1214,-0.1025
ZEN-USDT-SWAP,空,2025-10-23 12:00:00,1761220800000,10.76392350,2025-10-24 00:00:00,1761264000000,10.92509240,102.211894,-17.80,-0.0162,1.33,移动止盈/止损,0.1188,-752.99,0.1188,-0.1043
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,1761220800000,40.31703130,2025-10-24 03:00:00,1761274800000,39.45905370,25.899736,-23.46,-0.0225,1.24,移动止盈/止损,0.1127,-776.45,0.1127,-0.1065
VIRTUAL-USDT-SWAP,多,2025-10-24 08:00:00,1761292800000,0.92329232,2025-10-24 09:00:00,1761296400000,0.85531446,773.631222,-53.42,-0.0748,0.83,移动止盈/止损,0.0775,-829.87,0.0775,-0.1117
TRX-USDT-SWAP,空,2025-10-24 00:00:00,1761264000000,0.31277872,2025-10-24 12:00:00,1761307200000,0.31167116,14194.647070,10.40,0.0023,5.32,移动止盈/止损,0.4803,-819.47,0.4803,-0.1107
BNB-USDT-SWAP,多,2025-10-23 16:00:00,1761235200000,1135.26351500,2025-10-24 13:00:00,1761310800000,1120.37795100,1.197227,-19.44,-0.0143,1.62,移动止盈/止损,0.1471,-838.91,0.1471,-0.1126
