交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
LINK-USDT-SWAP,多,2025-08-08 03:00:00,19.19891970,2025-08-08 15:00:00,19.20007980,45.660730,-1.00,-0.0001,1.05,移动止盈/止损,0.0815,544.46,0.0815,-0.0163,0.5000,-0.000095,0
PENDLE-USDT-SWAP,多,2025-08-07 12:00:00,4.99499691,2025-08-09 07:00:00,5.35776417,718.312759,256.12,0.0242,4.46,移动止盈/止损,0.3601,800.58,0.3601,0.0000,1.7917,0.023713,3
DOGE-USDT-SWAP,多,2025-08-09 09:00:00,0.23736373,2025-08-09 12:00:00,0.24325567,5557.502740,31.14,0.0029,1.60,移动止盈/止损,0.1221,831.72,0.1221,0.0000,0.1250,0.002875,0
DOGE-USDT-SWAP,多,2025-08-09 12:00:00,0.24330433,2025-08-09 14:00:00,0.23997600,4796.239175,-17.35,-0.0016,1.39,移动止盈/止损,0.1077,814.37,0.1077,-0.0016,0.0833,-0.001605,0
PENDLE-USDT-SWAP,多,2025-08-09 12:00:00,5.61016307,2025-08-10 02:00:00,5.49685026,329.932323,-39.58,-0.0037,2.20,移动止盈/止损,0.1726,774.78,0.1726,-0.0053,0.5833,-0.003674,1
ARB-USDT-SWAP,多,2025-08-09 09:00:00,0.46913692,2025-08-10 03:00:00,0.46965303,5034.373693,-0.24,-0.0000,2.84,移动止盈/止损,0.2200,774.54,0.2200,-0.0053,0.7500,-0.000022,1
HYPE-USDT-SWAP,多,2025-08-10 15:00:00,45.99552951,2025-08-11 08:00:00,46.23637590,57.065417,10.59,0.0010,3.16,移动止盈/止损,0.2466,785.13,0.2466,-0.0043,0.7083,0.000982,1
UNI-USDT-SWAP,多,2025-08-13 00:00:00,11.62316220,2025-08-13 02:00:00,11.41585830,84.201664,-18.62,-0.0017,1.16,移动止盈/止损,0.0906,766.51,0.0906,-0.0060,0.0833,-0.001729,0
SOL-USDT-SWAP,多,2025-08-12 21:00:00,197.30929314,2025-08-13 14:00:00,196.27037100,11.841717,-15.10,-0.0014,2.80,移动止盈/止损,0.2206,751.41,0.2206,-0.0074,0.7083,-0.001404,1
LTC-USDT-SWAP,多,2025-08-12 21:00:00,129.97299600,2025-08-13 15:00:00,130.05699300,8.128660,-0.59,-0.0001,1.27,移动止盈/止损,0.0980,750.83,0.0980,-0.0075,0.7500,-0.000054,0
OP-USDT-SWAP,多,2025-08-13 15:00:00,0.83888388,2025-08-14 05:00:00,0.83751624,902.263229,-2.14,-0.0002,0.91,移动止盈/止损,0.0705,748.68,0.0705,-0.0077,0.5833,-0.000199,0
BOME-USDT-SWAP,多,2025-08-13 03:00:00,0.00217622,2025-08-14 08:00:00,0.00207179,275953.840759,-29.52,-0.0027,0.70,移动止盈/止损,0.0556,719.16,0.0556,-0.0104,1.2083,-0.002754,0
ADA-USDT-SWAP,多,2025-08-13 21:00:00,0.95504936,2025-08-14 09:00:00,0.99230076,4982.154382,179.77,0.0167,5.82,移动止盈/止损,0.4586,898.94,0.4586,0.0000,0.5000,0.016494,3
ETH-USDT-SWAP,多,2025-08-14 06:00:00,4777.47770000,2025-08-14 12:00:00,4568.03315100,0.304159,-65.41,-0.0059,1.71,移动止盈/止损,0.1315,833.53,0.1315,-0.0060,0.2500,-0.006038,0
LINK-USDT-SWAP,多,2025-08-17 09:00:00,25.38833613,2025-08-17 18:00:00,25.67143260,72.231871,18.24,0.0017,2.21,移动止盈/止损,0.1743,851.76,0.1743,-0.0043,0.3750,0.001680,1
BNB-USDT-SWAP,多,2025-08-20 21:00:00,877.97778900,2025-08-21 05:00:00,863.82360900,1.713365,-26.04,-0.0024,1.79,移动止盈/止损,0.1386,825.72,0.1386,-0.0067,0.3333,-0.002406,0
LINK-USDT-SWAP,多,2025-08-20 21:00:00,26.52265200,2025-08-21 15:00:00,25.06949280,26.063193,-38.68,-0.0036,0.81,移动止盈/止损,0.0637,787.04,0.0637,-0.0103,0.7500,-0.003586,0
PENDLE-USDT-SWAP,多,2025-08-22 15:00:00,5.86272688,2025-08-23 02:00:00,5.83831611,264.701459,-8.32,-0.0008,1.86,移动止盈/止损,0.1459,778.72,0.1459,-0.0110,0.4583,-0.000772,1
ETH-USDT-SWAP,多,2025-08-22 15:00:00,4736.37858590,2025-08-23 02:00:00,4713.50860200,0.393451,-11.23,-0.0010,2.23,移动止盈/止损,0.1758,767.49,0.1758,-0.0121,0.4583,-0.001043,1
AVAX-USDT-SWAP,多,2025-08-23 09:00:00,25.82858260,2025-08-23 15:00:00,25.65843390,45.759459,-9.20,-0.0009,1.41,移动止盈/止损,0.1097,758.29,0.1097,-0.0129,0.2500,-0.000855,0
ARB-USDT-SWAP,多,2025-08-22 18:00:00,0.58225822,2025-08-24 06:00:00,0.57544245,914.948032,-6.87,-0.0006,0.64,移动止盈/止损,0.0492,751.42,0.0492,-0.0135,1.5000,-0.000639,0
BOME-USDT-SWAP,多,2025-08-23 06:00:00,0.00239229,2025-08-24 06:00:00,0.00227477,418421.143854,-50.34,-0.0047,1.17,移动止盈/止损,0.0939,701.08,0.0939,-0.0182,1.0000,-0.004704,1
